date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2023-03-11,2,1009482,GH1401,26.0,20.692308,36.33718,90.30769,80.81795,143.34616,133.90384,62.153023,111.058,106.797745,final
2023-03-21,2,1009482,GH1401,26.0,45.192307,36.460255,122.69231,100.98461,186.42308,162.90256,121.061264,120.48193,114.00844,final
2023-04-01,2,1009482,GH1401,26.0,63.076923,41.646152,128.96153,114.44359,246.5,199.76025,145.94327,112.15465,122.82658,final
2023-04-11,2,1009482,GH1401,26.0,48.653847,42.73205,156.92307,120.83846,293.42307,238.52051,112.40633,128.67534,122.54535,final
2023-04-21,2,1009482,GH1401,26.0,63.807693,40.1641,175.53847,124.542305,329.96155,271.6295,152.35042,139.36642,121.086716,final
2023-05-01,2,1009482,GH1401,26.0,36.115383,45.85128,148.57692,128.74744,354.1923,305.92563,80.85418,114.82607,115.523544,final
2023-05-11,2,1009482,GH1401,26.0,83.73077,50.279488,183.65384,136.29488,430.8846,337.9513,160.513,133.51782,127.09811,final
2023-05-21,2,1009482,GH1401,26.0,40.23077,51.414104,160.07692,147.54488,458.3077,373.0718,80.17635,108.21532,122.5449,final
2023-06-01,2,1009482,GH1401,26.0,45.807693,64.89744,169.76923,166.59103,447.30768,409.78204,72.68892,101.85219,109.047066,final
2023-06-11,2,1009482,GH1401,26.0,28.961538,51.74872,115.00001,168.06026,455.5769,425.19357,59.845478,69.34001,107.062706,final
2023-06-21,2,1009482,GH1401,26.0,56.96154,46.38333,131.73077,163.0295,467.3462,435.11667,120.586845,81.37308,107.32295,final
2023-07-01,2,1009482,GH1401,26.0,72.76923,41.06923,158.69232,139.20128,477.03845,434.53973,168.8095,113.516556,109.66891,final
2023-07-11,2,1009482,GH1401,26.0,68.57692,29.830769,198.3077,117.28333,496.96155,421.63846,211.24115,166.25952,117.655014,final
2023-07-21,2,1009482,GH1401,26.0,22.0,22.385897,163.34616,93.2859,455.1538,403.86026,98.59089,171.28212,112.5455,final
2023-08-01,2,1009482,GH1401,26.0,4.769231,12.637179,95.34615,64.85384,423.80768,370.64615,55.389984,143.65158,114.15202,final
2023-08-11,2,1009482,GH1401,26.0,41.26923,15.360256,68.03846,50.38333,381.34613,335.72693,227.2527,131.87805,113.38879,final
2023-08-21,2,1009482,GH1401,26.0,15.692307,28.578205,61.730766,56.57564,356.80768,312.89102,61.624218,108.372025,113.81501,final
2023-09-01,2,1009482,GH1401,26.0,72.84615,39.083332,129.8077,83.0218,383.8462,287.07693,176.58862,153.15262,133.13144,final
2023-09-11,2,1009482,GH1401,26.0,63.384617,50.01282,151.92308,117.67436,418.26926,285.34103,124.30668,127.918396,145.78348,final
2023-09-21,2,1009482,GH1401,26.0,53.46154,58.59359,189.69232,147.68974,414.76923,297.55127,91.929924,127.50845,138.74318,final
2023-10-01,2,1009482,GH1401,26.0,34.384617,47.82436,151.23077,156.43077,376.3846,304.30643,74.55768,96.7788,123.30316,final
2023-10-11,2,1009482,GH1401,26.0,50.423077,52.341026,138.26924,158.75897,358.23074,326.81665,96.65519,87.48787,109.4673,final
2023-10-21,2,1009482,GH1401,26.0,36.615383,51.470512,121.42308,151.6359,372.84613,355.90128,73.69401,80.71143,104.69515,final
2023-11-01,2,1009482,GH1401,26.0,31.461538,22.639744,118.5,126.45128,399.53845,365.90384,131.91707,93.95116,109.06828,final
2023-11-11,2,1009482,GH1401,26.0,2.4615386,15.816667,70.53846,89.926926,360.73077,366.36026,35.84406,79.57538,98.48409,final
2023-11-21,2,1009482,GH1401,26.0,48.23077,16.68718,82.15385,55.14359,393.26926,354.46924,245.44809,144.90962,110.7937,final
2023-12-01,2,1009482,GH1401,26.0,10.346154,10.142307,61.038464,42.646152,330.76926,325.5282,101.34621,138.60188,101.58566,final
2023-12-11,2,1009482,GH1401,26.0,2.0769231,7.8102565,60.653847,34.639744,269.46155,283.32565,55.244194,165.62631,95.19151,final
2023-12-21,2,1009482,GH1401,26.0,2.6923077,7.3653846,15.115385,25.31795,218.6923,232.09744,62.208397,66.34811,94.346146,final
2024-01-01,2,1009482,GH1401,26.0,7.9615383,4.7884617,12.730769,20.734615,192.26923,190.42693,132.4165,68.89852,100.9427,final
2024-01-11,2,1009482,GH1401,26.0,1.5384616,3.9717948,12.192307,16.221794,143.38461,142.62949,72.87797,81.012505,100.511505,final
2024-01-21,2,1009482,GH1401,26.0,2.5,7.055128,12.0,15.815385,109.269226,98.26666,62.21419,81.670364,110.65452,final
2024-02-01,2,1009482,GH1401,26.0,1.4615384,11.555128,5.5,22.58205,79.26923,87.510254,39.030434,38.068233,91.091774,final
2024-02-11,2,1009482,GH1401,26.0,4.0,18.253845,7.9615383,36.8641,80.80769,89.60384,38.703278,30.960985,90.702126,final
2024-02-21,2,1009482,GH1401,26.0,10.538462,16.29359,16.0,46.102562,43.115387,88.60769,72.97248,41.09383,51.401108,final
2024-03-01,2,1009482,GH1401,26.0,28.115385,28.18718,42.653847,62.734615,60.884613,106.051285,99.78367,70.35375,59.3281,final
2024-03-11,2,1009482,GH1401,26.0,50.923077,36.33718,89.57692,80.81795,109.730774,133.90384,135.28517,110.20646,82.59727,final
2024-03-21,2,1009482,GH1401,26.0,43.03846,36.460255,122.07692,100.98461,150.07693,162.90256,115.866295,119.90129,92.361275,final
2024-04-01,2,1009482,GH1401,26.0,42.653847,41.646152,136.61539,114.44359,184.76923,199.76025,102.1603,118.56257,92.67874,final
2024-04-11,2,1009482,GH1401,26.0,58.884617,42.73205,144.57692,120.83846,242.11539,238.52051,133.84009,118.86423,101.47622,final
2024-04-21,2,1009482,GH1401,26.0,43.73077,40.1641,145.26924,124.542305,283.34616,271.6295,107.89714,116.00014,104.235504,final
2024-05-01,2,1009482,GH1401,26.0,37.153847,45.85128,139.76923,128.74744,319.03845,305.92563,82.89633,108.240746,104.217354,final
2024-05-11,2,1009482,GH1401,26.0,62.76923,50.279488,143.65384,136.29488,377.80768,337.9513,122.59381,105.20823,111.62158,final
2024-05-21,2,1009482,GH1401,26.0,80.96154,51.414104,180.88461,147.54488,448.23077,373.0718,152.37598,121.85569,119.87955,final
2024-06-01,2,1009482,GH1401,26.0,30.576923,64.89744,174.3077,166.59103,450.69232,409.78204,50.89875,104.49712,109.863075,final
2024-06-11,2,1009482,GH1401,26.0,52.5,51.74872,164.03847,168.06026,452.26926,425.19357,101.323875,97.67607,106.29383,final
2024-06-21,2,1009482,GH1401,26.0,57.153847,46.38333,140.23077,163.0295,466.38464,435.11667,120.961105,86.43171,107.10447,final
2024-07-01,2,1009482,GH1401,26.0,21.961538,41.06923,131.61539,139.20128,445.69232,434.53973,58.523964,94.73937,102.53733,final
2024-07-11,2,1009482,GH1401,26.0,6.6153846,29.830769,85.730774,117.28333,393.4231,421.63846,33.34806,74.197174,93.38658,final
2024-07-21,2,1009482,GH1401,26.0,11.192307,22.385897,39.76923,93.2859,360.88464,403.86026,59.126442,45.550003,89.48892,final
2024-08-01,2,1009482,GH1401,26.0,5.5384617,12.637179,23.346153,64.85384,329.26926,370.64615,59.751396,40.57923,88.98514,final
2024-08-11,2,1009482,GH1401,26.0,12.615385,15.360256,29.346155,50.38333,279.1154,335.72693,86.518486,62.015324,83.38507,final
2024-08-21,2,1009482,GH1401,26.0,17.76923,28.578205,35.923077,56.57564,215.92308,312.89102,67.809555,66.45985,69.49648,final
2024-09-01,2,1009482,GH1401,26.0,17.884615,39.083332,48.26923,83.0218,203.23077,287.07693,51.91217,60.518223,71.29313,final
2024-09-11,2,1009482,GH1401,26.0,42.115383,50.01282,77.769226,117.67436,192.84616,285.34103,85.64437,67.47068,68.142685,final
2024-09-21,2,1009482,GH1401,26.0,36.192307,58.59359,96.19231,147.68974,171.88461,297.55127,64.77431,66.273155,58.464344,final
2024-10-01,2,1009482,GH1401,26.0,70.57692,47.82436,148.88461,156.43077,220.5,304.30643,143.0721,95.325455,72.905045,final
2024-10-11,2,1009482,GH1401,26.0,57.076923,52.341026,163.84615,158.75897,270.96155,326.81665,108.25918,103.1065,83.16688,final
2024-10-21,2,1009482,GH1401,26.0,62.576923,51.470512,190.23076,151.6359,322.34616,355.90128,119.667625,124.639854,90.702415,final
2024-11-01,2,1009482,GH1401,26.0,17.76923,22.639744,137.42308,126.45128,334.5769,365.90384,82.378586,108.346664,91.553894,final
2024-11-11,2,1009482,GH1401,26.0,15.653846,15.816667,96.0,89.926926,337.61536,366.36026,99.21784,106.39763,92.25956,final
2024-11-21,2,1009482,GH1401,26.0,3.8076923,16.68718,37.23077,55.14359,323.6538,354.46924,40.61244,70.216576,91.42752,final
2024-12-01,2,1009482,GH1401,26.0,1.6153846,10.142307,21.076923,42.646152,307.38458,325.5282,43.688087,54.730385,94.51072,final
2024-12-11,2,1009482,GH1401,26.0,2.0384614,7.8102565,7.4615383,34.639744,267.30765,283.32565,54.943954,31.43698,94.44447,final
2024-12-21,2,1009482,GH1401,26.0,2.0,7.3653846,5.653846,25.31795,233.11537,232.09744,56.609642,35.14039,100.42933,final
2025-01-01,2,1009482,GH1401,26.0,2.5,4.7884617,6.5384617,20.734615,165.03847,190.42693,76.62083,44.83635,87.00872,final
2025-01-11,2,1009482,GH1401,26.0,2.1538463,3.9717948,6.6538463,16.221794,110.11539,142.62949,79.73707,54.91452,77.975876,final
2025-01-21,2,1009482,GH1401,26.0,18.038462,7.055128,22.692308,15.815385,65.57692,98.26666,191.10922,133.0377,68.344345,final
2025-02-01,2,1009482,GH1401,26.0,40.26923,11.555128,60.46154,22.58205,88.07692,87.510254,273.44537,237.33385,100.61255,final
2025-02-11,2,1009482,GH1401,26.0,18.23077,18.253845,76.53847,36.8641,90.653854,89.60384,99.90077,194.76942,101.1099,final
2025-02-21,2,1009482,GH1401,26.0,22.423077,16.29359,80.92308,46.102562,109.26924,88.60769,128.78558,168.1385,122.072495,final
2025-03-01,2,1009482,GH1401,26.0,28.423077,28.18718,69.07692,62.734615,136.07693,106.051285,100.71081,109.363464,127.03764,final
2025-03-11,2,1009482,GH1401,26.0,64.88461,36.33718,115.73077,80.81795,198.92308,133.90384,169.05994,140.68242,146.8088,final
2025-03-21,2,1009482,GH1401,26.0,55.653847,36.460255,148.96155,100.98461,252.57693,162.90256,146.29396,145.26784,153.40858,final
2025-04-01,2,1009482,GH1401,26.0,64.61539,41.646152,185.15384,114.44359,314.69232,199.76025,149.24144,159.1997,156.13007,final
2025-04-11,2,1009482,GH1401,26.0,26.461538,42.73205,146.73077,120.83846,339.00003,238.52051,65.91281,120.575836,141.26122,final
2025-04-21,2,1009482,GH1401,26.0,65.80769,40.1641,156.88461,124.542305,386.76923,271.6295,156.7787,124.966606,141.62236,final
2025-05-01,2,1009482,GH1401,26.0,37.307693,45.85128,129.57693,128.74744,383.80768,305.92563,83.198875,100.6202,125.04845,final
2025-05-11,2,1009482,GH1401,26.0,60.03846,50.279488,163.15384,136.29488,425.61536,337.9513,117.65387,119.00916,125.56167,final
2025-05-21,2,1009482,GH1401,26.0,59.46154,51.414104,156.8077,147.54488,462.65387,373.0718,114.26494,106.07219,123.69446,final
2025-06-01,2,1009482,GH1401,26.0,59.53846,64.89744,179.03845,166.59103,493.76923,409.78204,92.333084,107.25412,120.248505,final
2025-06-11,2,1009482,GH1401,26.0,68.73077,51.74872,187.73077,168.06026,497.6154,425.19357,129.92499,111.36629,116.8347,final
2025-06-21,2,1009482,GH1401,26.0,47.23077,46.38333,175.5,163.0295,489.19232,435.11667,101.64925,107.421616,112.28667,final
2025-07-01,2,1009482,GH1401,26.0,7.1153846,41.06923,123.07692,139.20128,431.69232,434.53973,26.298216,88.81815,99.35218,final
2025-07-11,2,1009482,GH1401,26.0,4.3461537,29.830769,58.692307,117.28333,409.57693,421.63846,26.833036,52.085846,97.17289,final
2025-07-21,2,1009482,GH1401,26.0,5.5384617,22.385897,17.0,93.2859,349.3077,403.86026,38.481346,22.38368,86.65741,final
2025-08-01,2,1009482,GH1401,26.0,18.076923,12.637179,27.961538,64.85384,330.07693,370.64615,130.84247,47.186436,89.20015,final
2025-08-11,2,1009482,GH1401,26.0,8.807693,15.360256,32.423077,50.38333,278.84616,335.72693,67.81689,67.57101,83.30605,final
2025-08-21,2,1009482,GH1401,26.0,4.1153846,28.578205,31.000002,56.57564,223.50002,312.89102,27.14673,58.464676,71.87998,final
2025-09-01,2,1009482,GH1401,26.0,27.5,39.083332,40.423077,83.0218,191.46153,287.07693,73.72401,51.604347,67.263626,final
2025-09-11,2,1009482,GH1401,26.0,71.96154,50.01282,103.57693,117.67436,194.69232,285.34103,139.89746,88.50825,68.77854,final
2025-09-21,2,1009482,GH1401,26.0,57.653847,58.59359,157.11539,147.68974,205.11539,297.55127,98.52227,106.17307,69.44786,final
2025-10-01,2,1009482,GH1401,26.0,60.653847,47.82436,190.26923,156.43077,258.65384,304.30643,124.28707,120.96159,85.24033,final
2025-10-11,2,1009482,GH1401,26.0,58.346153,52.341026,176.65384,158.75897,312.65384,326.81665,110.47266,110.92757,95.731735,final
2025-10-21,2,1009482,GH1401,26.0,44.423077,51.470512,163.42308,151.6359,351.53845,355.90128,87.52015,107.525215,98.79113,final
2025-11-01,2,1009482,GH1401,26.0,45.076923,22.639744,147.84615,126.45128,378.53845,365.90384,181.17723,116.275894,103.40644,final
2025-11-11,2,1009482,GH1401,26.0,23.423077,15.816667,112.92308,89.926926,393.15384,366.36026,136.54001,124.22511,107.21499,final
2025-11-21,2,1009482,GH1401,26.0,14.846154,16.68718,83.34615,55.14359,403.8846,354.46924,91.510994,146.89206,113.746765,final
2025-12-01,2,1009482,GH1401,26.0,21.961538,10.142307,60.230766,42.646152,398.34616,325.5282,178.05435,136.90668,122.030785,final
2025-12-11,2,1009482,GH1401,26.0,25.076923,7.8102565,61.884617,34.639744,351.46155,283.32565,234.78783,168.73119,123.63158,final
2025-12-21,2,1009482,GH1401,26.0,18.0,7.3653846,65.03846,25.31795,311.8077,232.09744,186.0031,231.01318,133.6192,final
2026-01-01,2,1009482,GH1401,26.0,7.923077,4.7884617,51.0,20.734615,259.0769,190.42693,132.02357,217.60573,135.1282,final
2026-01-11,2,1009482,GH1401,26.0,19.115385,3.9717948,45.03846,16.221794,219.84616,142.62949,268.79108,235.78809,152.30438,final
2026-01-21,2,1009482,GH1401,26.0,4.0384617,7.055128,31.076923,15.815385,179.46155,98.26666,74.976074,173.31856,178.62643,final
2026-02-01,2,1009482,GH1401,26.0,64.23077,11.555128,87.38461,22.58205,198.61539,87.510254,418.18323,334.9447,220.10036,prelim
2026-02-11,2,1009482,GH1401,26.0,19.23077,18.253845,87.5,36.8641,194.42308,89.60384,104.20114,220.95303,210.79807,prelim
2026-02-21,2,1009482,GH1401,26.0,9.807693,16.29359,93.269226,46.102562,189.38463,88.60769,69.54061,192.29805,207.65881,prelim
2026-03-01,2,1009482,GH1401,26.0,3.4230769,28.18718,32.46154,62.734615,170.84616,106.051285,25.380512,55.30634,158.3468,forecast
2022-01-01,2,1009483,GH1405,19.0,1.8421053,4.135088,10.210526,16.677193,218.10527,166.49649,74.89917,70.16834,130.0932,final
2022-01-11,2,1009483,GH1405,19.0,1.2105263,3.1385965,7.2105265,13.092982,184.0,125.72807,76.30955,67.48763,144.57492,final
2022-01-21,2,1009483,GH1405,19.0,2.0,5.9526315,5.0526314,13.2263155,134.36842,87.74561,63.911587,55.15449,150.26956,final
2022-02-01,2,1009483,GH1405,19.0,2.5263157,6.785965,5.736842,15.877193,65.63158,73.52807,63.858288,51.42857,89.94437,final
2022-02-11,2,1009483,GH1405,19.0,8.421053,12.745614,12.947369,25.484211,38.789474,70.96842,75.63026,58.87431,57.641678,final
2022-02-21,2,1009483,GH1405,19.0,3.1052632,10.636842,14.052631,30.16842,30.631578,64.166664,51.8344,54.1754,51.515533,final
2022-03-01,2,1009483,GH1405,19.0,12.421053,21.559649,23.947369,44.942104,39.894737,77.49649,65.59218,57.961853,54.420177,final
2022-03-11,2,1009483,GH1405,19.0,9.210526,28.891228,24.736843,61.08772,44.894737,99.66491,41.92981,44.996017,47.67093,final
2022-03-21,2,1009483,GH1405,19.0,23.473684,31.001755,45.105263,81.45263,64.210526,124.84737,79.089714,57.956898,53.30145,final
2022-04-01,2,1009483,GH1405,19.0,42.36842,37.085964,75.05263,96.97895,104.73685,157.79825,112.55158,78.49917,67.40665,final
2022-04-11,2,1009483,GH1405,19.0,80.8421,40.43158,146.6842,108.519295,184.36842,195.09123,188.94809,133.61977,94.641045,final
2022-04-21,2,1009483,GH1405,19.0,87.68421,40.038597,210.89474,117.55614,270.05264,229.1772,205.78839,176.15988,117.454926,final
2022-05-01,2,1009483,GH1405,19.0,63.42105,47.57895,231.94736,128.04912,330.94736,269.97018,130.13013,178.09015,122.17592,final
2022-05-11,2,1009483,GH1405,19.0,18.526316,56.62105,169.63158,144.2386,341.0526,313.8456,38.179024,117.015015,108.53297,final
2022-05-21,2,1009483,GH1405,19.0,108.789474,59.098244,190.73685,163.29825,446.73682,362.307,177.52354,116.30355,122.986176,final
2022-06-01,2,1009483,GH1405,19.0,56.210526,70.44386,183.5263,186.16316,490.5263,411.19122,81.13387,98.62062,119.06217,final
2022-06-11,2,1009483,GH1405,19.0,80.789474,56.64386,245.78947,186.18596,562.1052,438.94385,139.16954,131.17567,127.74255,final
2022-06-21,2,1009483,GH1405,19.0,85.57895,50.164913,222.57895,177.25264,624.2106,458.10703,164.19667,124.87004,135.8672,final
2022-07-01,2,1009483,GH1405,19.0,28.947369,38.107018,195.3158,144.91579,610.78955,459.12808,78.75137,133.61888,132.67664,final
2022-07-11,2,1009483,GH1405,19.0,18.526316,26.435087,133.05264,114.707016,548.4737,445.1316,74.84094,115.32544,122.9582,final
2022-07-21,2,1009483,GH1405,19.0,15.578947,20.68421,63.052635,85.22632,476.3684,425.7772,80.122955,75.42437,111.74418,final
2022-08-01,2,1009483,GH1405,19.0,3.1578948,8.578947,37.263157,55.698246,416.10526,386.7772,60.077522,69.628296,107.4859,final
2022-08-11,2,1009483,GH1405,19.0,5.6842103,11.068421,24.421051,40.331577,403.26312,341.22458,66.491974,64.901886,117.91859,final
2022-08-21,2,1009483,GH1405,19.0,27.894737,19.407017,36.736843,39.054386,322.36844,301.53333,134.77573,94.73936,106.79701,final
2022-09-01,2,1009483,GH1405,19.0,28.421053,24.268421,62.0,54.74386,294.57895,255.3579,114.18809,112.145424,115.06428,final
2022-09-11,2,1009483,GH1405,19.0,24.578947,36.170177,80.89474,79.84561,238.36844,234.88422,71.845566,101.23651,101.45246,final
2022-09-21,2,1009483,GH1405,19.0,99.47369,40.8,152.4737,101.238594,252.26318,225.5193,228.10847,148.22646,111.60158,final
2022-10-01,2,1009483,GH1405,19.0,41.105263,39.550877,165.1579,116.52105,264.42105,226.96315,103.48901,140.02339,116.14821,final
2022-10-11,2,1009483,GH1405,19.0,18.736841,43.740353,159.3158,124.09123,264.6316,244.26842,48.700596,127.28657,108.169174,final
2022-10-21,2,1009483,GH1405,19.0,33.894737,45.18421,93.73684,128.47543,282.9474,268.76843,77.50393,73.97379,105.17918,final
2022-11-01,2,1009483,GH1405,19.0,20.894737,21.257895,73.52631,110.18246,300.68423,281.4474,98.61696,68.17558,106.71567,final
2022-11-11,2,1009483,GH1405,19.0,26.68421,15.410526,81.47369,81.85263,321.68423,285.78946,155.23466,99.56369,112.34391,final
2022-11-21,2,1009483,GH1405,19.0,15.526316,16.896492,63.105263,53.56491,309.3158,283.27896,93.742485,116.29022,109.03182,final
2022-12-01,2,1009483,GH1405,19.0,25.31579,7.7929826,67.52631,40.1,306.21054,266.8035,236.97205,160.81224,114.49835,final
2022-12-11,2,1009483,GH1405,19.0,5.4736843,6.307018,46.31579,30.99649,287.1053,236.94035,92.62994,142.55775,120.73442,final
2022-12-21,2,1009483,GH1405,19.0,2.0526316,5.7403507,32.842106,19.840351,189.6842,201.8807,65.66482,152.34128,94.10457,final
2023-01-01,2,1009483,GH1405,19.0,3.0,4.135088,10.526316,16.677193,151.57893,166.49649,87.57442,71.62512,91.30154,final
2023-01-11,2,1009483,GH1405,19.0,1.8947369,3.1385965,6.947368,13.092982,134.73683,125.72807,84.71654,66.03316,106.89121,final
2023-01-21,2,1009483,GH1405,19.0,10.789474,5.9526315,15.68421,13.2263155,111.631584,87.74561,144.16147,113.48542,125.75429,final
2023-02-01,2,1009483,GH1405,19.0,4.5263157,6.785965,17.210526,15.877193,95.26316,73.52807,80.82762,106.38655,127.67812,final
2023-02-11,2,1009483,GH1405,19.0,3.5789473,12.745614,18.894737,25.484211,72.15789,70.96842,48.344044,78.38398,101.56574,final
2023-02-21,2,1009483,GH1405,19.0,7.105263,10.636842,15.2105255,30.16842,63.736847,64.166664,77.415016,57.467823,99.37858,final
2023-03-01,2,1009483,GH1405,19.0,39.0,21.559649,49.68421,44.942104,77.42105,77.49649,165.66484,109.49521,99.908554,final
2023-03-11,2,1009483,GH1405,19.0,20.368422,28.891228,66.47369,61.08772,92.315796,99.66491,74.85247,108.14972,92.97844,final
2023-03-21,2,1009483,GH1405,19.0,43.842106,31.001755,103.210526,81.45263,134.10527,124.84737,135.66591,125.16742,107.12984,final
2023-04-01,2,1009483,GH1405,19.0,60.789474,37.085964,125.0,96.97895,191.89474,157.79825,156.32166,127.47729,120.94402,final
2023-04-11,2,1009483,GH1405,19.0,46.789474,40.43158,151.42105,108.519295,236.78947,195.09123,113.994446,137.79248,120.83962,final
2023-04-21,2,1009483,GH1405,19.0,76.68421,40.038597,184.26315,117.55614,302.6842,229.1772,181.3649,154.42976,131.38948,final
2023-05-01,2,1009483,GH1405,19.0,27.421053,47.57895,150.89474,128.04912,325.57895,269.97018,61.661655,117.17082,120.22356,final
2023-05-11,2,1009483,GH1405,19.0,111.947365,56.62105,216.05263,144.2386,433.94736,313.8456,189.78476,148.12027,137.66768,final
2023-05-21,2,1009483,GH1405,19.0,42.526318,59.098244,181.89474,163.29825,469.3684,362.307,74.14605,111.04972,129.14766,final
2023-06-01,2,1009483,GH1405,19.0,69.52631,70.44386,224.0,186.16316,499.8947,411.19122,98.7838,119.79295,121.313156,final
2023-06-11,2,1009483,GH1405,19.0,35.736843,56.64386,147.78947,186.18596,515.2631,438.94385,66.08419,79.91668,117.19119,final
2023-06-21,2,1009483,GH1405,19.0,43.42105,50.164913,148.6842,177.25264,514.84204,458.10703,87.775085,84.32482,112.250946,final
2023-07-01,2,1009483,GH1405,19.0,54.473682,38.107018,133.63158,144.91579,508.5263,459.12808,137.96751,92.47296,110.643234,final
2023-07-11,2,1009483,GH1405,19.0,60.157894,26.435087,158.05263,114.707016,521.8947,445.1316,207.2776,136.20975,117.05348,final
2023-07-21,2,1009483,GH1405,19.0,23.789474,20.68421,138.42105,85.22632,469.0,425.7772,112.09017,158.957,110.033676,final
2023-08-01,2,1009483,GH1405,19.0,5.9473686,8.578947,89.894745,55.698246,447.52634,386.7772,80.620155,156.33853,115.50604,final
2023-08-11,2,1009483,GH1405,19.0,38.63158,11.068421,68.36842,40.331577,374.21054,341.22458,271.5362,161.84837,109.52733,final
2023-08-21,2,1009483,GH1405,19.0,13.684211,19.407017,58.26316,39.054386,345.36838,301.53333,76.55262,143.6024,114.30025,final
2023-09-01,2,1009483,GH1405,19.0,74.89474,24.268421,127.210526,54.74386,350.73685,255.3579,272.97247,221.2956,136.63377,final
2023-09-11,2,1009483,GH1405,19.0,55.736843,36.170177,144.3158,79.84561,370.73685,234.88422,147.5263,175.98529,156.63258,final
2023-09-21,2,1009483,GH1405,19.0,57.42105,40.8,188.05263,101.238594,384.73685,225.5193,136.2905,181.7161,169.06908,final
2023-10-01,2,1009483,GH1405,19.0,30.842106,39.550877,144.0,116.52105,361.10526,226.96315,80.45208,122.6125,157.82906,final
2023-10-11,2,1009483,GH1405,19.0,54.0,43.740353,142.26315,124.09123,354.9474,244.26842,121.04959,114.076805,144.40152,final
2023-10-21,2,1009483,GH1405,19.0,34.63158,45.18421,119.47368,128.47543,365.7895,268.76843,78.972206,93.255875,135.4391,final
2023-11-01,2,1009483,GH1405,19.0,27.947369,21.257895,116.57895,110.18246,387.7895,281.4474,125.47605,105.55335,137.12448,final
2023-11-11,2,1009483,GH1405,19.0,3.7894738,15.410526,66.36842,81.85263,352.94736,285.78946,43.063435,82.17186,123.095024,final
2023-11-21,2,1009483,GH1405,19.0,49.210526,16.896492,80.94737,53.56491,388.47363,283.27896,247.57631,146.75574,136.49059,final
2023-12-01,2,1009483,GH1405,19.0,5.5263157,7.7929826,58.526314,40.1,319.10522,266.8035,82.28195,140.85658,119.24248,final
2023-12-11,2,1009483,GH1405,19.0,2.0526316,6.307018,56.78947,30.99649,265.42105,236.94035,62.37393,171.65416,111.77179,final
2023-12-21,2,1009483,GH1405,19.0,2.3157895,5.7403507,9.894736,19.840351,210.3158,201.8807,68.115,59.96186,104.07727,final
2024-01-01,2,1009483,GH1405,19.0,7.0526314,4.135088,11.421053,16.677193,186.52632,166.49649,131.93776,75.75268,111.679436,final
2024-01-11,2,1009483,GH1405,19.0,1.3157895,3.1385965,10.68421,13.092982,133.84212,125.72807,77.60293,86.6867,106.20681,final
2024-01-21,2,1009483,GH1405,19.0,2.8421052,5.9526315,11.2105255,13.2263155,102.052635,87.74561,71.60019,88.94022,115.42609,final
2024-02-01,2,1009483,GH1405,19.0,1.1578947,6.785965,5.315789,15.877193,75.26315,73.52807,52.247692,49.411762,102.20951,final
2024-02-11,2,1009483,GH1405,19.0,6.0,12.745614,10.0,25.484211,77.47368,70.96842,61.98715,49.2058,108.5631,final
2024-02-21,2,1009483,GH1405,19.0,7.1578946,10.636842,14.315789,30.16842,35.421055,64.166664,77.751595,54.923676,58.440083,final
2024-03-01,2,1009483,GH1405,19.0,30.052631,21.559649,43.210526,44.942104,59.947365,77.49649,131.977,96.53283,78.72743,final
2024-03-11,2,1009483,GH1405,19.0,30.368422,28.891228,67.57895,61.08772,88.26316,99.66491,104.358635,109.82214,89.10643,final
2024-03-21,2,1009483,GH1405,19.0,42.263157,31.001755,102.684204,81.45263,128.21053,124.84737,131.28015,124.558624,102.59009,final
2024-04-01,2,1009483,GH1405,19.0,51.105263,37.085964,123.73684,96.97895,172.26315,157.79825,133.31111,126.23865,108.88517,final
2024-04-11,2,1009483,GH1405,19.0,59.0,40.43158,152.36842,108.519295,229.94736,195.09123,140.87119,138.62703,117.42011,final
2024-04-21,2,1009483,GH1405,19.0,37.263157,40.038597,147.36842,117.55614,264.3684,229.1772,93.83765,124.32542,115.027596,final
2024-05-01,2,1009483,GH1405,19.0,48.05263,47.57895,144.31578,128.04912,311.26315,269.97018,100.9009,112.22606,115.01726,final
2024-05-11,2,1009483,GH1405,19.0,77.73684,56.62105,163.05263,144.2386,383.0,313.8456,134.26717,112.60668,121.68899,final
2024-05-21,2,1009483,GH1405,19.0,93.47369,59.098244,219.26315,163.29825,469.3158,362.307,153.6293,133.2534,129.13333,final
2024-06-01,2,1009483,GH1405,19.0,28.052631,70.44386,199.26315,186.16316,467.31583,411.19122,43.810894,106.85278,113.48529,final
2024-06-11,2,1009483,GH1405,19.0,44.42105,56.64386,165.94737,186.18596,481.36844,438.94385,80.1719,89.414185,109.55629,final
2024-06-21,2,1009483,GH1405,19.0,68.89474,50.164913,141.36841,177.25264,508.00003,458.10703,133.95242,80.31072,110.77353,final
2024-07-01,2,1009483,GH1405,19.0,28.842106,38.107018,142.1579,144.91579,485.73685,459.12808,78.50719,98.16038,105.73306,final
2024-07-11,2,1009483,GH1405,19.0,11.105263,26.435087,108.84211,114.707016,437.8421,445.1316,51.2334,95.10062,98.38059,final
2024-07-21,2,1009483,GH1405,19.0,17.894737,20.68421,57.842106,85.22632,418.47366,425.7772,89.13935,69.649414,98.30457,final
