"district_code","elevation_std","rainfall_std","travel_time_std","poverty_std","literacy_rate_std","pop_density_std"
"GHA4.1_2",-0.371926553953103,-0.116743658656898,1.47117091379102,0.0900902523850056,-0.83236955614781,-0.87140500873278
"GHA4.2_2",-0.362211133313236,-0.614645124907774,0.603333033418418,0.038137065014692,-0.780960455230943,-1.28237376852435
"GHA4.3_2",1.23787917470762,-0.303967757993007,-0.50102400218178,-0.117722497096249,-0.764897708646646,-0.836245217164719
"GHA4.4_2",0.72445497818932,-0.230119746024164,0.0541507700324719,-0.132566264916338,-0.357931015014257,-1.06262409721458
"GHA4.5_2",0.839537217002832,-0.156116055702684,-0.0900184138637318,-0.711473209899831,-0.0457358902994533,-0.362435301907239
"GHA4.6_2",-0.682119307162948,-0.225427326885151,2.26464770922156,0.201418511035677,-1.01566271464442,-0.808493074273128
"GHA4.7_2",-0.115419960279695,-0.296335570201792,0.703739087989849,0.795169223839259,-1.21253410744667,-1.00699569333458
"GHA4.8_2",-0.633317770241014,0.314666294038448,4.36245981117786,1.62642022176428,-1.4799417141543,-1.63306551217215
"GHA4.9_2",-0.513625792800337,0.0796445006083159,3.71815193797752,-0.0583474258158902,-1.24792881834397,-1.46387492951241
"GHA4.10_2",2.03606063174403,-0.101707422199217,-1.09808781145299,-1.3200676905235,0.360591863532566,0.330834187070487
"GHA4.11_2",2.46949704457225,-0.124547375368208,-1.01616402939966,-0.934129727201175,0.153526587401339,0.109028641774275
"GHA5.1_2",-0.977409562431757,0.422025282753229,-0.25355602248246,0.0307151811046473,0.16778394839357,0.25132558782031
"GHA5.2_2",-0.803526429003656,0.219374336547338,-1.12206729565867,-0.125144381006293,0.446849692648412,0.193537693252634
"GHA5.3_2",-0.638806643824088,0.760306353877226,-0.997362272840891,-0.488816692598488,0.657934823518268,0.344656914968116
"GHA5.4_2",-1.12461545179059,0.511665277411859,-0.544755705976591,0.149465323665364,0.333500766198031,0.027670243017854
"GHA5.5_2",-0.540700960246487,1.15383898474181,-0.412900764633819,0.104934020205095,0.261188446071539,-0.186914579274343
"GHA5.6_2",-0.140504523234312,1.37502920556496,-0.310950930951651,-0.704051325989786,0.939122277437829,0.228089592393846
"GHA5.7_2",-0.525659621201667,1.24648271685929,-0.241377780248723,0.320168653596394,0.125397217198931,-0.433609077580986
"GHA5.8_2",-0.398153942970044,1.0897284940752,0.320284347419186,-0.0138161223556219,0.229785194397216,-0.522662327907382
"GHA5.10_2",-1.36101107206709,-1.05526754157596,-0.841888019959161,-1.26069261924315,1.22559355872211,1.43849926978886
"GHA5.9_2",-0.760618931494035,-0.284527813715429,-0.952326197217992,-0.377488433947816,0.245773506687588,0.686063229298195
"GHA5.11_2",-1.38211561939727,0.42181016397555,-0.376744949237613,-1.08998928931212,1.21215424826224,1.2222801533152
