time,year,label,district_id,district_name,district_code,region,name_clean,area_km2,elev_mean_pw,elev_mean_uw,travel_time_pw,travel_time_uw,rainfall_sep_dec,nightlights,temp_sep_dec,elev_std,rainfall_std,ntl_std,temp_std,travel_std,country
2,2021,DHS 2021,291,Absouya,BFA.11.3.1_1,Plateau-Central,absouya,306.12723158614506,299.43475341796875,300.3788757324219,150.0706329345703,149.51055908203125,133.69223022460938,0,9.432148933410645,-0.18694298806002668,-0.7736444107762065,-0.14833133318376757,0.9446958607385469,0.2722495861403713,BFA
1,2010,DHS 2010,292,Dapélogo,BFA.11.3.2_1,Plateau-Central,dapélogo,438.33268995284203,306.73651123046875,307.1087951660156,115.12870788574219,115.34341430664063,142.22744750976563,0.003435528837144375,9.219667434692383,-0.027374210195223354,-0.6779506229273143,-0.11954035529084067,-0.22771922625084012,-0.3201554328158462,BFA
2,2021,DHS 2021,292,Dapélogo,BFA.11.3.2_1,Plateau-Central,dapélogo,438.33268995284203,306.73651123046875,307.1087951660156,115.12870788574219,115.34341430664063,147.03173828125,0.0015087806386873126,9.436039924621582,-0.027374210195223354,-0.6240866419071287,-0.13567504228588476,0.9661652913786941,-0.3201554328158462,BFA
1,2010,DHS 2010,293,Loumbila,BFA.11.3.3_1,Plateau-Central,loumbila,177.6924557203717,291.50726318359375,292.0929260253906,84.27861022949219,91.60731506347656,142.76333618164063,0.0176723413169384,9.224719047546387,-0.3601861934247461,-0.6719424317865668,-0.0012720923666672455,-0.19984580122611972,-0.8431876544611407,BFA
2,2021,DHS 2021,293,Loumbila,BFA.11.3.3_1,Plateau-Central,loumbila,177.6924557203717,291.50726318359375,292.0929260253906,84.27861022949219,91.60731506347656,153.75003051757813,0.07061068713665009,9.433260917663574,-0.3601861934247461,-0.5487635645335602,0.4244359230910227,0.9508314872401185,-0.8431876544611407,BFA
1,2010,DHS 2010,294,Nagreongo,BFA.11.3.4_1,Plateau-Central,nagreongo,499.1623758580415,282.37945556640625,281.9148864746094,121.06273651123047,120.54254150390625,162.0561065673828,0.017673153430223465,9.201085090637207,-0.5596605040580327,-0.4556388258407217,-0.0012653932701003558,-0.33025154390360156,-0.2195499757479615,BFA
2,2021,DHS 2021,294,Nagreongo,BFA.11.3.4_1,Plateau-Central,nagreongo,499.1623758580415,282.37945556640625,281.9148864746094,121.06273651123047,120.54254150390625,146.2230224609375,0.017128977924585342,9.408799171447754,-0.5596605040580327,-0.6331536729566623,-0.005755478443548795,0.8158582284362523,-0.2195499757479615,BFA
1,2010,DHS 2010,295,Ourgou-Manega,BFA.11.3.5_1,Plateau-Central,ourgou manega,441.4256044195472,315.3921813964844,315.4552001953125,133.3942413330078,131.4920196533203,141.79800415039063,0,9.223666191101074,0.16178225670751298,-0.6827653874906742,-0.14833133318376757,-0.2056551765758066,-0.01048177651465405,BFA
2,2021,DHS 2021,295,Ourgou-Manega,BFA.11.3.5_1,Plateau-Central,ourgou manega,441.4256044195472,315.3921813964844,315.4552001953125,133.3942413330078,131.4920196533203,136.32916259765625,0,9.437256813049316,0.16178225670751298,-0.7440800729687708,-0.14833133318376757,0.972879750569093,-0.01048177651465405,BFA
1,2010,DHS 2010,296,Ziniare,BFA.11.3.6_1,Plateau-Central,ziniare,527.9940292697812,296.7344665527344,296.2093505859375,109.99321746826172,110.9947280883789,147.7399139404297,0.06626679003238678,9.230579376220703,-0.24595363810270504,-0.6161468310007154,0.3903057674029727,-0.1675101023820746,-0.40722248175106285,BFA
2,2021,DHS 2021,296,Ziniare,BFA.11.3.6_1,Plateau-Central,ziniare,527.9940292697812,296.7344665527344,296.2093505859375,109.99321746826172,110.9947280883789,141.0681915283203,0.09078865498304367,9.43932819366455,-0.24595363810270504,-0.6909477842466768,0.5811805964975131,0.9843090651157596,-0.40722248175106285,BFA
1,2010,DHS 2010,297,Zitenga,BFA.11.3.7_1,Plateau-Central,zitenga,461.35153018666375,306.56683349609375,307.00384521484375,131.6266326904297,132.761474609375,134.71707153320313,0.0030761845409870148,9.23062515258789,-0.031082258229730455,-0.7621542584476995,-0.1225471710955956,-0.16725752084513168,-0.04044979430275204,BFA
2,2021,DHS 2021,297,Zitenga,BFA.11.3.7_1,Plateau-Central,zitenga,461.35153018666375,306.56683349609375,307.00384521484375,131.6266326904297,132.761474609375,130.75531005859375,0.007625149562954903,9.439374923706055,-0.031082258229730455,-0.8065721038748466,-0.08456292284394208,0.9845669087680555,-0.04044979430275204,BFA
1,2010,DHS 2010,298,Deou,BFA.12.1.1_1,Sahel,deou,2210.9288666981915,302.6543884277344,301.8027038574219,241.23670959472656,246.02615356445313,144.41580200195313,0,9.585795402526855,-0.11658277660525448,-0.6534155790593916,-0.14833133318376757,1.7924752652567095,1.81787826276748,BFA
